GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
621,1049.16,2513.76,3096.2,308.66,147.61,-140.48,-2204.03,-18482.86,988.74,11358.51,-3962.06,131.14,-1364.74,-3830.92,-5195.65
623,1092.03,2531.74,3135.04,305.01,165.94,-148.68,-2185.71,-18486.37,943.63,11318.14,-3951.27,136.75,-1329.22,-3814.52,-5143.74
625,1060.49,2532.18,3056.09,313.0,161.78,-141.06,-2212.62,-18195.57,958.36,11386.44,-4236.37,136.84,-1080.89,-4099.52,-5180.41
627,1105.89,2513.7,3094.44,301.37,143.23,-134.58,-2200.78,-18322.32,961.82,11345.14,-4082.63,134.21,-1192.09,-3948.42,-5140.52
629,1114.31,2549.17,3091.52,307.94,153.1,-135.86,-2218.08,-18341.82,935.91,11314.13,-4065.36,135.78,-1229.7,-3929.59,-5159.28
631,1118.53,2576.84,3113.04,315.07,176.96,-133.49,-2207.29,-18222.94,955.71,11236.19,-4093.0,133.49,-1071.38,-3959.51,-5030.88
633,1076.55,2538.54,3078.81,308.42,159.76,-132.96,-2225.73,-18206.3,961.62,11359.49,-4188.61,136.44,-1081.81,-4052.17,-5133.98
635,1104.79,2425.06,3118.57,290.94,160.35,-115.32,-2210.51,-18484.03,966.19,11344.24,-3948.23,134.19,-1399.71,-3814.04,-5213.75
637,1090.63,2508.98,3072.25,305.32,146.55,-135.66,-2217.49,-18533.56,956.8,11337.37,-3903.74,136.4,-1468.81,-3767.34,-5236.15
639,1064.53,2520.58,3073.38,306.0,169.65,-133.66,-2214.53,-18416.51,955.37,11407.56,-4031.48,135.63,-1267.62,-3895.85,-5163.48
641,1097.39,2457.92,3049.2,295.43,158.71,-147.29,-2203.95,-18370.33,959.08,11421.0,-4099.22,137.77,-1282.83,-3961.45,-5244.28
643,1045.89,2491.87,3104.03,293.6,165.71,-143.53,-2219.31,-18469.63,961.69,11415.95,-4010.0,132.33,-1353.73,-3877.67,-5231.39
645,1095.95,2527.92,3060.03,309.96,143.79,-142.18,-2226.0,-18428.27,972.58,11462.61,-4078.47,133.64,-1223.62,-3944.83,-5168.44
647,1041.18,2509.2,3100.53,302.7,158.79,-112.79,-2227.98,-18404.92,948.95,11409.96,-4033.99,134.16,-1274.38,-3899.83,-5174.21
649,1077.07,2565.4,3101.97,307.44,179.89,-133.91,-2216.09,-18254.7,963.26,11343.65,-4191.58,135.57,-1066.03,-4056.0,-5122.03
651,1068.37,2523.17,3079.01,304.49,154.98,-136.25,-2216.95,-18336.75,951.89,11412.82,-4118.15,135.39,-1195.21,-3982.76,-5177.97
653,1164.57,2536.36,3080.61,324.34,171.08,-125.06,-2234.41,-18527.55,969.76,11429.26,-3937.19,131.8,-1211.04,-3805.39,-5016.43
655,1071.73,2460.19,3057.95,311.59,163.41,-135.91,-2217.75,-18449.87,970.41,11366.39,-4010.08,132.98,-1401.85,-3877.1,-5278.95
657,1084.26,2544.68,3077.17,304.48,179.1,-162.25,-2263.13,-18319.37,956.69,11300.13,-4066.34,132.45,-1298.24,-3933.88,-5232.13
659,1155.18,2582.84,3096.23,311.73,176.22,-127.67,-2223.09,-18481.67,946.89,11316.14,-3926.42,133.79,-1247.2,-3792.63,-5039.83
661,1087.51,2511.35,3062.65,297.92,166.23,-131.4,-2185.78,-18270.71,954.84,11368.25,-4171.12,138.25,-1139.13,-4032.87,-5172.01
663,1056.7,2517.93,3055.35,306.6,140.84,-117.69,-2218.74,-18473.91,954.27,11380.99,-4022.37,131.05,-1397.65,-3891.33,-5288.98
665,1107.43,2424.18,3088.6,303.19,175.23,-134.74,-2210.5,-18463.06,960.88,11336.12,-3990.79,134.66,-1412.66,-3856.13,-5268.79
667,1114.47,2493.07,3087.32,308.25,153.17,-118.09,-2229.11,-18433.58,934.16,11249.08,-3930.76,132.81,-1441.25,-3797.95,-5239.2
669,1102.73,2543.41,3069.57,312.24,165.05,-129.3,-2199.75,-18426.19,945.52,11386.92,-3988.69,133.18,-1229.8,-3855.52,-5085.31
671,1090.58,2518.62,3062.39,321.39,147.74,-143.18,-2191.33,-18468.76,967.83,11309.35,-3926.44,131.54,-1385.39,-3794.9,-5180.28
673,1070.65,2536.84,3053.46,306.62,150.12,-133.87,-2196.04,-18597.77,957.15,11365.81,-3885.3,130.78,-1487.02,-3754.52,-5241.54
675,1089.47,2570.81,3070.7,307.0,164.2,-146.76,-2192.63,-18512.45,968.31,11352.84,-3944.42,133.5,-1328.52,-3810.91,-5139.43
677,1086.59,2444.01,3067.37,294.79,157.41,-129.09,-2217.31,-18378.41,958.24,11375.05,-4029.22,132.8,-1341.35,-3896.42,-5237.78
679,1062.17,2507.4,3055.74,306.7,146.45,-128.17,-2235.64,-18356.26,958.9,11269.38,-3971.79,134.0,-1413.33,-3837.79,-5251.11
681,1095.07,2555.51,3133.41,311.69,160.89,-137.08,-2214.24,-18367.16,958.48,11335.22,-4054.72,134.27,-1168.22,-3920.45,-5088.67
683,1059.24,2495.56,3079.89,297.42,161.47,-134.06,-2201.23,-18570.36,941.52,11379.22,-3963.51,135.73,-1491.33,-3827.77,-5319.1
685,1090.65,2475.89,3054.59,303.05,172.24,-149.11,-2204.73,-18350.42,961.44,11295.8,-4076.55,137.56,-1350.6,-3938.99,-5289.59
687,1080.45,2451.3,3101.2,314.35,148.94,-144.86,-2164.95,-18531.09,969.87,11400.46,-3972.9,136.22,-1374.34,-3836.68,-5211.02
689,1073.32,2465.31,3109.07,292.85,162.76,-131.4,-2190.71,-18445.89,968.34,11363.64,-4027.98,136.97,-1332.71,-3891.02,-5223.72
691,1087.7,2611.73,3130.3,324.08,160.35,-149.43,-2239.54,-18343.59,943.76,11370.77,-4084.18,136.9,-1103.88,-3947.28,-5051.16
693,1130.06,2590.19,3090.45,302.76,143.97,-136.83,-2211.84,-18257.39,948.15,11230.43,-4122.85,137.15,-1170.05,-3985.7,-5155.75
695,1087.25,2528.43,3088.02,299.74,151.46,-117.68,-2201.03,-18578.61,974.39,11405.85,-3904.42,131.95,-1362.18,-3772.47,-5134.65
697,1081.98,2528.58,3120.68,313.08,172.96,-137.07,-2250.17,-18622.17,972.95,11390.99,-3803.25,132.04,-1428.17,-3671.21,-5099.38
699,1125.64,2507.58,3071.41,312.51,153.53,-109.7,-2235.44,-18513.0,953.26,11331.05,-3902.85,133.01,-1403.15,-3769.84,-5172.99
701,1103.51,2533.2,3089.86,306.07,178.79,-123.33,-2184.52,-18402.52,951.56,11282.58,-3976.7,134.18,-1264.8,-3842.52,-5107.32
703,1044.93,2497.39,3086.71,303.62,160.27,-103.97,-2197.76,-18493.26,967.0,11308.57,-3929.97,134.41,-1426.49,-3795.56,-5222.05
705,1118.36,2509.54,3108.88,308.66,148.66,-148.42,-2247.68,-18342.86,957.47,11307.32,-4042.38,135.58,-1280.06,-3906.79,-5186.86
707,1103.13,2491.56,3070.97,317.31,150.17,-119.18,-2198.31,-18504.12,960.79,11354.3,-3965.86,134.02,-1373.38,-3831.84,-5205.22
709,1082.46,2507.39,3093.13,293.52,152.97,-137.6,-2217.61,-18416.39,937.45,11273.98,-4005.17,133.57,-1430.68,-3871.61,-5302.29
711,1108.34,2480.57,3080.88,309.95,181.97,-122.12,-2201.67,-18389.8,959.2,11292.48,-4026.13,133.55,-1300.19,-3892.58,-5192.77
