GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
635,1059.41,2523.54,3079.03,313.63,169.13,-145.57,-2226.42,-18237.99,959.16,11138.37,-4048.98,129.76,-1367.72,-3919.22,-5286.94
637,1043.46,2518.12,3076.9,298.89,156.81,-129.3,-2209.62,-18325.09,962.07,11097.87,-3981.59,130.22,-1509.89,-3851.37,-5361.27
639,1039.19,2498.82,3049.01,299.27,165.36,-135.56,-2239.66,-18069.19,969.12,11167.66,-4211.5,128.28,-1256.0,-4083.22,-5339.22
641,1076.19,2484.72,3062.3,297.63,164.08,-128.3,-2218.25,-18299.33,941.89,11142.61,-3990.83,126.69,-1476.45,-3864.14,-5340.59
643,1043.26,2499.5,3082.64,298.25,176.03,-156.02,-2264.15,-18181.89,945.74,11096.45,-4039.87,126.35,-1460.2,-3913.52,-5373.72
645,1002.51,2480.62,3074.41,298.07,148.57,-131.43,-2230.22,-18204.09,965.1,11160.87,-4099.22,127.75,-1435.59,-3971.46,-5407.05
647,1007.0,2511.69,3033.38,309.41,156.92,-130.15,-2211.74,-18441.46,953.98,11132.09,-3864.1,126.86,-1678.89,-3737.24,-5416.13
649,1033.06,2513.23,3057.57,304.96,157.95,-154.18,-2219.59,-18342.22,947.25,11152.93,-3959.97,126.74,-1549.02,-3833.23,-5382.26
651,1015.41,2555.29,3080.53,300.01,155.77,-154.6,-2214.98,-18348.61,963.88,11107.01,-3930.23,129.69,-1540.28,-3800.54,-5340.82
653,1057.99,2534.42,3071.46,310.58,160.67,-153.93,-2227.3,-18175.7,934.63,11075.5,-4064.59,127.07,-1411.68,-3937.51,-5349.2
655,1065.07,2547.6,3076.66,299.79,160.63,-161.96,-2240.47,-18142.35,921.78,11079.93,-4090.78,129.26,-1393.31,-3961.52,-5354.83
657,1065.12,2523.61,3082.66,311.05,148.52,-103.32,-2233.68,-18234.46,945.39,11139.18,-4057.21,129.88,-1355.93,-3927.33,-5283.26
659,1051.68,2469.58,3052.49,299.02,149.42,-152.42,-2198.41,-18246.63,970.99,11136.06,-4036.6,127.71,-1468.2,-3908.9,-5377.1
661,1019.78,2502.43,3034.75,305.78,188.22,-127.47,-2201.92,-18166.92,971.74,11054.77,-4028.99,129.97,-1418.85,-3899.02,-5317.87
663,1069.83,2512.12,3049.14,296.41,164.68,-139.3,-2250.62,-18329.98,957.62,11162.31,-3981.44,125.82,-1507.79,-3855.61,-5363.4
665,1073.22,2434.71,3069.84,290.58,158.53,-139.65,-2219.71,-18156.07,923.28,11084.96,-4116.0,129.61,-1480.31,-3986.39,-5466.7
667,1099.04,2499.64,3029.09,313.21,156.54,-130.1,-2221.99,-18248.75,951.58,11040.71,-4020.39,131.14,-1511.02,-3889.25,-5400.27
669,1044.51,2508.8,3061.37,302.09,172.29,-145.53,-2208.01,-18361.77,944.85,11179.85,-3939.5,130.2,-1501.54,-3809.3,-5310.84
671,1011.84,2526.63,3035.58,292.82,167.49,-130.14,-2220.42,-18273.74,969.57,11099.51,-3972.63,127.18,-1520.87,-3845.44,-5366.31
673,1085.22,2491.75,3036.07,308.18,154.63,-148.63,-2249.24,-18402.19,940.06,11135.13,-3889.94,125.6,-1649.03,-3764.34,-5413.37
675,1099.79,2547.34,3061.13,310.84,154.2,-136.95,-2233.05,-18254.37,941.67,11132.28,-3985.63,128.0,-1377.13,-3857.63,-5234.76
677,1033.92,2488.0,3075.79,290.64,164.5,-139.76,-2176.17,-18406.58,968.93,11064.61,-3853.43,130.56,-1636.12,-3722.87,-5358.99
679,1106.61,2484.3,3088.49,295.64,159.06,-124.66,-2178.42,-18318.95,955.71,11086.74,-3969.42,131.9,-1445.5,-3837.52,-5283.03
681,1005.1,2544.47,3081.88,301.66,156.66,-136.24,-2194.5,-18365.3,980.66,11101.49,-3928.45,128.42,-1524.11,-3800.03,-5324.14
683,1089.35,2467.79,3097.11,308.81,165.94,-128.92,-2219.28,-18260.37,960.73,11109.34,-3991.77,126.35,-1409.5,-3865.42,-5274.92
685,1027.03,2479.36,3044.27,299.32,175.49,-137.97,-2216.68,-18400.94,958.67,11132.22,-3879.65,126.86,-1639.22,-3752.79,-5392.01
