GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
621,997.93,2441.74,3021.71,288.26,158.0,-142.36,-2178.69,-17784.39,961.09,10885.52,-4293.08,136.18,-1351.2,-4156.9,-5508.1
623,1098.03,2468.79,3054.14,303.52,169.28,-143.77,-2176.74,-17830.18,934.44,10846.8,-4229.58,132.96,-1275.7,-4096.62,-5372.32
625,1051.87,2484.79,3024.03,313.28,163.3,-133.65,-2190.23,-17863.6,966.66,10804.68,-4202.88,134.74,-1378.87,-4068.13,-5447.0
627,1057.56,2658.37,3045.55,322.77,150.96,-169.9,-2159.5,-17823.68,937.81,10729.93,-4228.37,135.91,-1250.12,-4092.45,-5342.57
629,1073.48,2440.94,3029.12,302.36,161.8,-142.75,-2179.53,-18107.52,932.95,10882.73,-4006.29,130.82,-1606.43,-3875.46,-5481.89
631,1076.15,2495.32,3036.64,300.98,162.32,-129.47,-2176.1,-17982.99,966.33,10849.57,-4135.06,133.49,-1401.24,-4001.57,-5402.81
633,1023.47,2497.43,3028.6,299.71,158.08,-145.01,-2185.46,-17974.99,949.29,10945.14,-4161.1,130.72,-1403.75,-4030.38,-5434.12
635,1044.34,2509.61,3009.81,300.2,168.01,-145.44,-2189.73,-17981.62,945.12,10902.75,-4065.13,130.91,-1436.94,-3934.21,-5371.15
637,1047.15,2547.96,3055.62,303.97,153.06,-136.72,-2199.03,-18024.28,938.0,10812.96,-4048.46,130.38,-1501.31,-3918.07,-5419.38
639,1080.65,2511.79,3005.08,313.24,163.34,-138.74,-2153.33,-18097.87,908.88,10904.44,-4060.14,133.26,-1502.51,-3926.88,-5429.39
641,1050.14,2533.72,3031.06,302.78,158.45,-145.3,-2197.65,-18117.8,948.95,10855.76,-3980.96,129.85,-1579.89,-3851.11,-5431.0
643,1100.55,2561.95,3044.87,307.17,152.94,-146.87,-2136.72,-18197.33,958.46,10746.8,-3868.41,130.09,-1608.18,-3738.32,-5346.5
645,1064.25,2530.38,3059.22,301.74,165.61,-155.27,-2177.7,-18120.12,945.81,10836.36,-3983.97,133.97,-1549.72,-3850.0,-5399.72
647,1065.99,2560.06,3003.06,303.43,150.95,-148.56,-2162.45,-18030.35,910.62,10787.71,-4004.35,131.65,-1559.54,-3872.7,-5432.24
649,1004.21,2513.92,3037.71,295.74,177.85,-151.65,-2180.08,-18178.22,940.12,10870.34,-3957.63,131.6,-1670.05,-3826.03,-5496.08
651,1042.8,2479.26,3050.4,297.86,170.27,-151.24,-2146.92,-18259.14,977.28,10789.84,-3840.02,131.72,-1749.58,-3708.3,-5457.89
653,1031.96,2477.5,3042.75,302.56,160.6,-134.8,-2162.92,-18192.79,950.44,10881.31,-3939.41,133.3,-1643.4,-3806.11,-5449.51
655,958.61,2509.74,3034.97,300.69,145.4,-135.01,-2199.89,-17966.34,987.72,10791.55,-4081.68,131.23,-1572.56,-3950.45,-5523.01
657,1043.57,2509.24,3035.13,293.67,149.32,-137.66,-2167.12,-17901.0,923.88,10741.92,-4093.2,132.51,-1509.06,-3960.69,-5469.75
659,1033.58,2548.83,3041.99,310.06,161.82,-157.99,-2163.31,-17922.56,954.36,10773.59,-4109.32,133.63,-1419.62,-3975.69,-5395.31
661,1055.1,2486.33,3029.76,314.47,156.04,-157.06,-2197.14,-17863.86,959.58,10808.52,-4194.11,131.09,-1408.27,-4063.02,-5471.29
663,1051.2,2495.09,3026.88,296.66,152.72,-146.7,-2168.04,-18036.91,936.21,10749.88,-3996.12,131.01,-1643.02,-3865.1,-5508.12
665,1023.2,2481.91,3024.08,294.44,156.7,-146.88,-2174.38,-18041.51,930.72,10808.92,-4040.28,132.69,-1642.82,-3907.59,-5550.41
667,1048.46,2571.78,3032.41,321.14,166.58,-157.01,-2199.6,-17947.63,959.28,10794.5,-4058.45,129.71,-1410.07,-3928.74,-5338.81
669,1046.74,2493.79,3055.68,294.48,169.32,-144.05,-2169.11,-18118.6,953.73,10897.66,-4002.75,133.53,-1520.37,-3869.22,-5389.59
671,1076.46,2460.77,3046.65,299.11,156.15,-129.96,-2186.87,-18187.95,948.57,10876.48,-3961.95,134.68,-1640.6,-3827.27,-5467.86
673,1061.86,2466.31,3032.02,299.49,168.06,-154.79,-2193.64,-18057.01,961.18,10782.9,-4012.27,131.67,-1633.63,-3880.6,-5514.23
675,964.96,2517.44,2991.51,296.52,179.01,-124.8,-2184.5,-18018.22,955.92,10858.76,-4075.42,133.02,-1563.4,-3942.4,-5505.8
677,1026.88,2441.15,3011.45,301.72,158.58,-160.95,-2202.62,-18115.32,966.33,10845.44,-4000.52,132.43,-1727.33,-3868.09,-5595.42
679,1022.1,2481.32,3012.67,295.87,163.31,-115.39,-2188.73,-18193.4,957.41,10940.96,-3998.1,132.06,-1623.88,-3866.04,-5489.92
681,1036.92,2506.06,3055.84,311.46,143.6,-145.17,-2179.0,-18041.49,950.39,10823.37,-4055.01,131.97,-1538.04,-3923.04,-5461.07
683,1058.28,2480.3,3043.13,302.05,165.69,-158.24,-2177.24,-18083.88,965.54,10829.8,-3998.67,130.46,-1574.55,-3868.22,-5442.77
685,1067.21,2449.86,3064.34,302.68,162.66,-136.48,-2183.89,-18093.97,952.94,10863.13,-4051.92,132.56,-1551.52,-3919.36,-5470.88
687,1081.38,2552.25,3041.65,311.66,159.58,-156.71,-2191.16,-18096.77,951.07,10805.73,-3988.73,130.17,-1541.32,-3858.56,-5399.87
689,1054.34,2503.88,3023.12,312.49,160.67,-149.23,-2157.56,-18209.55,921.24,10872.15,-3930.01,131.04,-1668.45,-3798.97,-5467.42
691,1033.29,2474.61,3026.22,287.07,158.48,-164.89,-2180.78,-18164.06,951.28,10875.02,-3967.57,130.26,-1703.77,-3837.31,-5541.07
693,1032.78,2520.73,3038.49,296.03,156.76,-163.0,-2187.16,-18231.66,961.28,10939.83,-3929.69,131.42,-1635.92,-3798.27,-5434.18
695,1033.47,2527.24,3028.04,299.01,144.95,-163.31,-2167.67,-18234.77,933.18,10843.98,-3902.79,130.97,-1755.89,-3771.82,-5527.71
697,1081.71,2442.75,3055.37,286.76,161.78,-158.83,-2166.32,-18132.58,920.28,10790.81,-3929.09,131.68,-1718.27,-3797.41,-5515.69
699,1006.08,2561.07,3060.74,292.61,162.45,-155.01,-2157.0,-18203.14,937.52,10829.69,-3913.44,131.83,-1664.99,-3781.61,-5446.6
701,1007.6,2546.28,3005.81,304.22,165.9,-136.53,-2166.09,-17981.54,969.09,10849.11,-4103.52,130.36,-1436.16,-3973.16,-5409.32
703,1048.4,2481.47,3014.9,302.58,161.71,-181.03,-2161.86,-18207.47,958.65,10808.85,-3841.07,127.87,-1773.79,-3713.2,-5486.99
705,1067.05,2479.74,3029.68,291.81,161.35,-158.32,-2194.08,-17929.23,948.71,10766.43,-4084.72,130.81,-1536.85,-3953.91,-5490.77
707,1065.97,2571.33,3042.75,307.94,155.55,-136.6,-2208.6,-18038.21,927.25,10841.77,-4054.3,131.26,-1470.86,-3923.04,-5393.9
709,1038.48,2436.58,3025.55,298.23,159.62,-143.94,-2203.82,-17999.57,954.28,10830.66,-4041.84,129.47,-1603.95,-3912.37,-5516.32
711,1078.58,2465.74,3035.5,310.57,147.28,-124.2,-2169.39,-18018.49,946.73,10832.63,-4052.01,132.69,-1495.03,-3919.32,-5414.35
