GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
353,1055.18,2575.86,3074.89,300.99,160.23,-155.37,-2187.69,-17936.99,941.09,11036.08,-4191.96,132.83,-1135.72,-4059.14,-5194.86
355,1041.77,2548.25,3014.32,311.88,163.83,-125.37,-2213.05,-18078.86,935.96,11085.61,-4097.46,131.93,-1315.66,-3965.53,-5281.19
357,1075.39,2538.63,3051.12,308.3,170.52,-133.0,-2168.93,-17889.03,926.82,10979.91,-4226.03,131.94,-1140.27,-4094.09,-5234.35
359,1053.75,2520.85,3035.44,305.73,155.77,-134.68,-2185.65,-17889.28,935.2,10930.96,-4186.21,138.03,-1271.89,-4048.19,-5320.08
361,1047.55,2524.94,3079.42,315.96,165.31,-114.64,-2191.36,-18097.1,948.12,10978.38,-4058.46,131.82,-1343.42,-3926.64,-5270.06
363,1077.01,2565.44,3069.02,307.46,168.71,-143.07,-2206.88,-17952.83,949.15,10912.32,-4100.69,132.71,-1253.65,-3967.98,-5221.63
365,1027.22,2574.52,3088.47,318.81,164.03,-115.83,-2222.54,-18159.13,933.12,10982.01,-3942.53,131.25,-1409.34,-3811.28,-5220.62
367,1079.51,2547.58,3049.09,318.0,158.7,-118.07,-2191.26,-18251.17,937.69,11016.09,-3912.29,129.75,-1453.83,-3782.55,-5236.38
369,1028.13,2603.23,3036.79,309.36,158.96,-139.72,-2179.3,-18135.14,937.72,10961.85,-3989.84,132.28,-1418.12,-3857.56,-5275.68
371,1062.56,2483.0,3032.53,311.27,161.78,-117.15,-2179.1,-18206.13,925.25,10924.12,-3942.21,131.16,-1601.87,-3811.05,-5412.92
373,1052.71,2524.22,3014.6,300.87,165.75,-108.89,-2203.77,-18035.22,924.26,10925.73,-4057.43,131.67,-1439.73,-3925.76,-5365.49
375,1033.79,2517.79,3069.13,291.44,155.2,-118.4,-2211.72,-18018.25,945.33,11028.84,-4138.18,130.63,-1306.86,-4007.56,-5314.42
377,1074.41,2499.12,3052.41,295.56,165.09,-139.06,-2207.61,-18044.23,934.62,11033.74,-4159.97,133.62,-1335.96,-4026.35,-5362.3
