GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
681,1019.02,2499.39,3041.17,309.2,185.93,-144.22,-2169.83,-18441.79,905.02,10996.86,-3829.7,133.08,-1799.24,-3696.62,-5495.87
683,1043.1,2453.42,3067.57,298.3,175.47,-106.04,-2142.46,-18404.87,941.96,11003.75,-3860.6,130.29,-1669.8,-3730.31,-5400.1
685,1037.91,2502.0,3029.6,321.36,140.05,-126.08,-2219.1,-18414.9,958.95,10972.92,-3804.91,132.57,-1797.28,-3672.35,-5469.63
687,1061.49,2482.76,3017.31,312.64,153.74,-141.86,-2165.27,-18379.75,948.26,10889.58,-3801.37,131.76,-1821.1,-3669.61,-5490.72
689,1051.22,2492.46,3028.89,314.32,157.05,-123.58,-2164.44,-18282.97,917.71,10889.53,-3856.27,132.87,-1719.83,-3723.4,-5443.23
691,1034.92,2534.36,3019.95,301.24,165.53,-110.82,-2205.95,-18470.85,901.83,11014.68,-3796.74,130.0,-1815.11,-3666.74,-5481.84
693,1049.23,2608.45,3050.06,314.26,147.04,-145.9,-2229.79,-18540.4,931.27,10923.69,-3689.22,131.05,-1892.09,-3558.18,-5450.27
695,1041.3,2531.85,3030.55,306.89,162.58,-150.14,-2191.83,-18752.6,921.85,11046.4,-3566.65,130.76,-2053.15,-3435.89,-5489.04
697,1055.6,2541.32,3044.68,320.18,160.15,-150.01,-2207.24,-18259.3,906.3,10911.84,-3887.6,130.62,-1676.47,-3756.98,-5433.45
699,1000.73,2506.4,3048.25,311.88,160.62,-125.92,-2205.63,-18167.17,923.38,10966.62,-3981.51,133.2,-1580.85,-3848.31,-5429.16
701,1081.01,2478.05,3043.75,312.08,168.31,-128.55,-2216.45,-18157.85,896.43,10943.06,-4060.66,133.86,-1580.16,-3926.8,-5506.97
703,1055.25,2515.55,3044.93,302.85,158.78,-141.14,-2191.72,-18242.93,919.18,10882.19,-3917.67,133.94,-1697.07,-3783.74,-5480.81
705,1065.19,2531.5,3044.85,312.93,156.12,-133.07,-2189.18,-18357.36,935.17,10975.52,-3894.84,132.27,-1658.33,-3762.58,-5420.9
707,1042.86,2517.8,3078.71,306.17,162.81,-132.08,-2182.83,-18299.67,921.94,10941.38,-3886.69,131.92,-1642.91,-3754.77,-5397.68
709,1033.03,2408.16,3016.14,293.84,149.51,-115.35,-2187.9,-18415.17,930.59,11023.11,-3855.09,132.63,-1864.04,-3722.46,-5586.5
711,1024.44,2494.86,3041.14,314.89,147.22,-109.5,-2239.56,-18459.19,935.82,10968.62,-3799.66,132.47,-1881.25,-3667.19,-5548.44
