GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
281,1075.05,2520.65,3073.98,297.71,153.31,-102.38,-2203.25,-18435.12,929.48,11102.22,-3856.92,130.67,-1588.34,-3726.24,-5314.59
283,1117.49,2502.04,3025.84,292.13,172.15,-103.98,-2182.29,-18563.84,930.76,11165.46,-3796.75,133.1,-1644.23,-3663.64,-5307.87
285,1016.77,2483.77,3013.59,290.44,155.22,-92.1,-2165.55,-18500.93,945.28,11233.71,-3851.01,132.24,-1619.8,-3718.77,-5338.57
287,1051.56,2446.52,3014.39,295.89,165.07,-126.11,-2201.77,-18274.66,961.75,11214.8,-4071.79,130.65,-1452.56,-3941.14,-5393.7
289,1079.99,2461.55,2987.28,298.18,148.3,-104.36,-2163.95,-18555.06,943.89,11176.32,-3804.35,130.81,-1727.87,-3673.55,-5401.41
291,1071.94,2545.29,3043.47,303.07,139.27,-121.14,-2202.41,-18507.93,955.6,11109.33,-3752.57,129.74,-1663.51,-3622.83,-5286.33
293,1129.77,2452.48,3019.06,285.32,148.97,-113.58,-2204.29,-18580.05,926.53,11180.22,-3768.14,130.63,-1755.58,-3637.52,-5393.1
295,1076.95,2486.75,3055.89,313.42,159.24,-123.01,-2189.51,-18505.09,957.88,11245.77,-3850.98,130.51,-1521.72,-3720.46,-5242.18
297,1051.75,2527.87,3054.01,305.17,150.62,-127.98,-2217.88,-18358.39,935.07,11061.17,-3859.82,130.87,-1618.59,-3728.95,-5347.54
299,1091.13,2465.83,3031.3,309.13,157.86,-121.21,-2188.03,-18412.91,970.5,11227.65,-3952.53,131.05,-1468.76,-3821.48,-5290.24
301,1113.47,2396.64,3024.96,286.51,160.67,-100.38,-2244.8,-18157.21,920.56,11042.11,-3992.26,130.82,-1557.45,-3861.45,-5418.9
303,1100.66,2542.9,3060.62,303.83,149.46,-119.33,-2245.96,-18184.01,938.46,11114.96,-4037.73,130.06,-1338.41,-3907.68,-5246.09
305,1051.09,2456.64,3056.32,283.31,145.88,-122.64,-2256.97,-18289.98,928.45,11124.21,-3981.21,130.21,-1623.69,-3851.0,-5474.69
307,1090.65,2467.74,3051.9,303.96,161.5,-103.91,-2227.99,-18346.37,968.58,11134.4,-3932.11,130.63,-1499.53,-3801.48,-5301.01
309,1118.07,2536.01,3077.46,304.95,160.24,-129.83,-2221.38,-18293.93,958.4,11119.73,-3936.47,131.41,-1370.28,-3805.06,-5175.34
311,1094.72,2568.09,2990.97,308.34,145.12,-121.24,-2197.36,-18400.5,943.6,11074.47,-3828.95,130.3,-1593.79,-3698.66,-5292.44
313,1092.77,2497.66,3028.38,305.6,156.02,-118.17,-2206.04,-18249.2,989.42,11079.67,-3933.09,131.22,-1423.9,-3801.88,-5225.77
315,1054.78,2493.35,3047.31,306.84,163.48,-115.56,-2208.6,-18413.58,970.86,11079.88,-3816.61,130.22,-1621.25,-3686.4,-5307.64
317,1078.08,2567.46,3037.99,289.78,169.69,-94.06,-2251.69,-18276.66,944.59,11067.48,-3924.83,129.97,-1467.34,-3794.86,-5262.2
319,1040.24,2529.26,3050.69,309.56,161.71,-112.17,-2215.72,-18324.71,940.41,11104.39,-3942.23,130.13,-1516.34,-3812.1,-5328.44
321,1119.42,2406.56,3075.61,297.63,162.25,-121.6,-2180.79,-18231.91,951.92,10982.38,-3971.67,129.42,-1538.53,-3842.25,-5380.78
323,1085.3,2485.81,3034.74,287.57,155.27,-112.61,-2179.22,-18284.4,936.09,11098.1,-3936.03,130.73,-1493.35,-3805.3,-5298.65
325,1118.24,2515.13,3056.32,294.17,157.78,-128.27,-2225.26,-18275.09,908.72,11093.78,-3965.14,132.23,-1484.47,-3832.91,-5317.38
327,1161.05,2507.02,3036.59,307.98,150.41,-110.86,-2205.31,-18377.38,960.16,11142.31,-3865.4,133.25,-1428.02,-3732.15,-5160.17
329,1124.17,2534.25,3040.98,313.0,153.65,-138.53,-2213.38,-18369.84,940.74,11124.03,-3868.89,131.16,-1490.93,-3737.73,-5228.66
331,1030.46,2411.29,3033.37,297.95,148.23,-128.07,-2205.17,-18392.15,957.07,11103.86,-3873.82,133.05,-1743.17,-3740.76,-5483.93
333,1072.39,2485.93,3023.96,305.94,149.86,-105.15,-2222.95,-18304.01,940.46,11136.27,-3936.79,131.52,-1517.31,-3805.27,-5322.58
335,1097.65,2502.83,3021.56,308.65,166.76,-104.88,-2189.84,-18299.04,942.0,11161.73,-4007.31,133.38,-1392.59,-3873.92,-5266.51
337,1068.4,2507.75,3060.1,297.17,168.93,-110.59,-2226.16,-18201.85,944.4,11074.01,-4008.11,132.36,-1417.84,-3875.75,-5293.59
339,1050.68,2473.65,3065.92,301.86,162.08,-126.79,-2193.65,-18164.05,965.17,11088.06,-4040.48,133.21,-1377.07,-3907.28,-5284.34
341,1062.5,2518.72,3017.17,295.61,152.09,-125.43,-2152.71,-18355.43,950.11,11063.57,-3906.46,132.43,-1573.8,-3774.02,-5347.82
343,1175.33,2520.82,3069.38,316.18,164.37,-94.58,-2192.74,-18209.61,913.84,11020.04,-3991.43,131.95,-1316.96,-3859.48,-5176.43
345,1130.39,2566.41,3012.12,306.43,155.21,-94.16,-2149.34,-18052.17,940.77,10976.4,-4145.97,135.7,-1207.95,-4010.27,-5218.21
347,1084.1,2444.45,3034.67,315.61,152.78,-118.83,-2204.9,-18181.0,931.67,11168.82,-4111.55,134.91,-1372.62,-3976.64,-5349.26
349,1081.98,2537.96,3022.41,317.14,170.32,-118.3,-2186.82,-18177.6,929.81,11060.53,-4056.12,134.93,-1362.58,-3921.19,-5283.77
351,1119.28,2422.26,3023.11,306.38,168.13,-118.94,-2181.24,-17980.38,933.89,10956.43,-4146.3,134.67,-1351.09,-4011.63,-5362.72
353,1111.39,2484.48,3051.1,296.7,163.37,-108.14,-2199.33,-18169.11,964.66,11002.23,-4002.31,132.02,-1402.64,-3870.28,-5272.92
355,1120.31,2540.49,3004.4,309.36,169.03,-106.23,-2198.68,-18253.57,953.84,11042.57,-3986.11,132.07,-1418.47,-3854.04,-5272.51
357,1019.92,2551.29,3064.2,300.97,155.14,-84.44,-2202.32,-18280.23,945.52,11079.15,-3953.63,133.12,-1450.82,-3820.5,-5271.32
359,1089.14,2506.85,3051.48,302.72,154.11,-123.2,-2209.32,-18111.33,938.65,11044.19,-4090.82,133.97,-1356.7,-3956.85,-5313.55
361,1081.36,2572.97,3027.71,322.0,152.23,-121.8,-2212.75,-18171.14,944.94,11017.02,-3993.57,133.2,-1387.46,-3860.37,-5247.83
363,1051.02,2535.19,2979.22,301.81,156.8,-117.44,-2182.99,-18212.38,943.16,11069.77,-4039.81,136.01,-1475.84,-3903.8,-5379.64
365,1072.99,2469.42,3026.63,297.36,158.83,-122.35,-2176.81,-18177.29,941.1,11064.62,-4014.85,134.85,-1445.51,-3880.0,-5325.51
367,1095.24,2544.63,3048.82,300.63,164.37,-103.45,-2194.0,-18368.63,933.85,11214.02,-3958.84,132.37,-1364.52,-3826.47,-5191.0
369,1139.96,2508.91,3057.42,304.28,171.06,-131.61,-2204.05,-18319.99,922.22,11198.55,-4006.08,134.06,-1353.24,-3872.02,-5225.25
371,1024.74,2421.47,2999.48,294.86,163.5,-111.21,-2151.92,-18253.0,969.47,11161.47,-4053.56,135.34,-1481.13,-3918.22,-5399.36
373,1070.1,2465.33,3014.61,307.69,143.21,-127.12,-2195.97,-18212.36,967.56,11163.51,-4067.96,133.77,-1403.44,-3934.19,-5337.62
375,1065.24,2522.65,3020.49,301.46,148.29,-104.78,-2204.85,-18277.35,955.19,11143.88,-3974.6,133.35,-1429.77,-3841.25,-5271.02
377,1069.84,2488.85,3028.5,303.15,165.93,-126.44,-2192.71,-18193.52,953.11,11082.62,-4060.19,134.31,-1420.65,-3925.88,-5346.53
379,1133.19,2532.52,3061.34,312.13,151.37,-135.0,-2168.15,-18187.9,949.25,11187.62,-4133.84,134.41,-1163.62,-3999.43,-5163.06
381,1124.37,2521.61,3032.08,305.62,164.33,-125.35,-2182.94,-18105.5,960.22,11122.82,-4132.6,132.72,-1182.73,-3999.88,-5182.61
383,1059.08,2507.96,3014.21,314.84,154.2,-112.03,-2161.81,-18279.49,954.31,11070.93,-3983.03,135.77,-1477.78,-3847.26,-5325.04
385,1092.32,2559.69,3059.4,316.81,160.82,-106.91,-2240.82,-18213.4,944.35,11090.34,-3995.29,132.3,-1337.4,-3862.99,-5200.4
387,1102.04,2524.81,3003.87,298.06,147.43,-93.0,-2210.85,-18202.88,940.9,11088.16,-4041.19,134.26,-1401.45,-3906.93,-5308.38
389,1067.2,2518.73,3031.86,311.43,163.1,-104.85,-2197.77,-18187.85,955.96,11063.3,-4060.94,132.94,-1378.89,-3928.0,-5306.89
391,1076.06,2503.85,3068.78,317.53,158.51,-104.8,-2188.2,-18256.98,953.38,11162.62,-4015.16,134.59,-1309.26,-3880.57,-5189.83
393,1153.14,2483.41,3026.33,314.28,178.94,-106.52,-2196.06,-18085.86,951.77,11023.36,-4097.88,133.25,-1257.22,-3964.63,-5221.85
395,1047.81,2445.46,3040.08,280.56,178.19,-117.98,-2166.15,-18305.28,969.2,11105.33,-3960.21,132.72,-1522.77,-3827.49,-5350.26
