GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
635,1081.03,2436.72,3033.29,292.24,151.31,-147.67,-2160.0,-18278.32,955.46,11237.03,-4095.8,135.45,-1398.92,-3960.35,-5359.27
637,1068.17,2456.45,3009.7,300.57,160.02,-141.84,-2208.08,-18295.52,944.93,11235.62,-4020.64,133.87,-1469.98,-3886.77,-5356.74
639,1060.45,2419.85,3039.43,299.16,155.46,-122.37,-2188.79,-18317.24,957.89,11240.48,-4078.73,131.76,-1455.68,-3946.97,-5402.65
641,1132.11,2527.51,3065.34,289.85,168.65,-145.75,-2205.49,-18286.44,948.28,11238.31,-4069.78,132.35,-1267.63,-3937.43,-5205.06
643,1095.85,2461.97,2953.91,285.84,155.67,-137.49,-2216.32,-18274.78,949.21,11256.49,-4071.85,133.49,-1469.66,-3938.36,-5408.01
645,1090.44,2503.3,3033.94,302.18,161.4,-145.26,-2225.96,-18300.13,959.89,11217.42,-4036.92,131.46,-1402.78,-3905.46,-5308.24
647,1037.83,2482.61,2987.14,288.71,148.29,-137.51,-2189.77,-18318.36,967.94,11294.12,-4035.02,134.39,-1438.99,-3900.63,-5339.62
649,1136.95,2408.81,3044.31,284.94,155.41,-141.9,-2168.42,-18464.69,946.33,11317.24,-3957.99,133.58,-1481.03,-3824.41,-5305.43
651,1036.1,2440.49,3017.18,295.26,155.37,-140.9,-2194.55,-18350.54,956.0,11295.44,-4057.12,133.39,-1490.16,-3923.73,-5413.89
653,1114.09,2483.58,2998.48,305.45,158.83,-143.96,-2161.26,-18290.29,945.01,11159.68,-4012.3,135.43,-1430.39,-3876.87,-5307.25
655,1055.25,2494.28,3048.03,298.73,147.48,-158.17,-2200.54,-18473.89,941.81,11293.3,-3896.19,131.72,-1553.73,-3764.47,-5318.21
657,1096.65,2462.67,3040.55,298.44,155.38,-140.43,-2234.72,-18280.32,923.04,11204.43,-4060.99,130.8,-1474.3,-3930.19,-5404.49
659,1083.63,2493.56,3001.97,296.46,145.48,-137.09,-2228.57,-18390.41,940.9,11255.32,-3966.45,132.84,-1538.74,-3833.62,-5372.36
661,1104.51,2474.12,3014.07,289.33,151.27,-146.24,-2183.3,-18285.75,949.87,11253.04,-4054.27,133.04,-1379.08,-3921.22,-5300.31
663,1070.4,2512.47,3018.87,303.03,154.12,-157.21,-2214.35,-18308.19,947.38,11275.46,-4049.61,132.82,-1398.02,-3916.79,-5314.81
665,1057.02,2484.76,3056.83,300.5,164.12,-159.18,-2190.67,-18252.32,962.54,11200.93,-4092.76,132.85,-1375.46,-3959.91,-5335.38
667,1098.25,2433.5,3038.79,303.28,160.87,-126.05,-2188.45,-18482.79,954.22,11300.46,-3937.6,131.43,-1507.91,-3806.17,-5314.08
669,1120.06,2421.87,3008.34,296.82,154.35,-140.71,-2178.41,-18323.28,948.92,11178.51,-4031.41,133.4,-1513.55,-3898.02,-5411.57
671,1095.36,2438.36,3026.89,300.82,162.12,-150.18,-2177.73,-18442.48,964.77,11281.88,-3948.22,132.28,-1500.2,-3815.94,-5316.14
673,1108.87,2513.19,3004.83,290.92,155.18,-134.12,-2200.21,-18240.58,912.89,11276.11,-4134.68,132.86,-1312.91,-4001.82,-5314.73
675,1098.26,2546.69,3045.29,297.32,158.1,-152.0,-2210.07,-18185.21,959.4,11217.74,-4141.04,132.32,-1224.49,-4008.72,-5233.21
677,1139.49,2483.46,3018.3,299.05,157.33,-140.97,-2156.02,-18540.46,967.64,11276.74,-3889.05,133.69,-1495.43,-3755.36,-5250.8
679,1100.82,2445.75,3032.88,287.5,151.04,-149.03,-2214.16,-18389.97,941.61,11221.78,-3939.73,132.11,-1571.79,-3807.62,-5379.41
681,1083.92,2519.04,3054.34,305.93,169.12,-155.88,-2232.61,-18398.52,937.2,11205.94,-3921.26,130.8,-1511.51,-3790.47,-5301.98
683,1122.51,2465.8,3010.84,302.11,152.88,-125.22,-2165.53,-18601.29,963.93,11291.25,-3856.08,133.2,-1582.72,-3722.88,-5305.6
685,1137.73,2473.58,3015.96,295.27,148.03,-122.13,-2188.14,-18572.94,959.82,11277.1,-3879.5,131.83,-1575.73,-3747.66,-5323.4
687,1094.74,2488.94,3021.15,298.42,153.34,-149.21,-2188.58,-18538.32,940.37,11242.1,-3854.95,133.0,-1637.04,-3721.95,-5358.99
689,1053.86,2493.06,3033.43,301.41,159.67,-122.22,-2191.05,-18633.55,927.3,11316.94,-3863.71,132.33,-1661.16,-3731.39,-5392.55
691,1103.04,2427.31,3019.25,297.42,167.94,-140.38,-2162.7,-18440.13,951.16,11152.99,-3892.94,132.17,-1624.11,-3760.76,-5384.87
693,1100.46,2510.9,3020.82,321.86,161.49,-145.51,-2200.71,-18447.28,948.51,11211.26,-3903.34,130.65,-1518.21,-3772.68,-5290.9
695,1063.38,2460.9,3021.73,316.49,143.5,-108.73,-2201.35,-18705.77,945.18,11343.77,-3752.45,129.38,-1720.89,-3623.07,-5343.96
697,1087.82,2443.67,3015.08,295.93,167.63,-147.18,-2174.54,-18524.87,966.85,11289.14,-3889.2,130.38,-1580.46,-3758.82,-5339.29
699,1091.99,2418.02,3002.26,291.36,154.52,-137.65,-2150.5,-18639.37,942.81,11317.3,-3842.71,130.6,-1709.26,-3712.11,-5421.36
701,1111.32,2422.18,3005.12,293.89,158.12,-132.42,-2210.67,-18577.74,919.09,11328.01,-3878.7,132.37,-1683.1,-3746.33,-5429.43
703,1087.22,2484.07,2995.73,309.8,155.98,-132.19,-2173.1,-18513.38,966.9,11277.55,-3888.93,133.73,-1541.42,-3755.2,-5296.62
705,1089.15,2517.88,3005.29,308.68,162.51,-148.45,-2197.89,-18428.49,950.66,11251.35,-3978.32,133.12,-1489.31,-3845.21,-5334.52
707,1125.53,2381.11,3001.88,294.23,172.86,-131.07,-2159.6,-18374.53,961.57,11263.95,-4051.6,134.48,-1464.08,-3917.11,-5381.19
709,1117.4,2483.59,3062.36,288.71,156.96,-157.58,-2229.34,-18369.22,934.75,11279.37,-4057.46,128.7,-1433.01,-3928.76,-5361.78
711,1101.08,2483.89,3038.77,302.67,149.42,-142.31,-2178.54,-18366.39,945.66,11268.29,-4038.13,132.34,-1397.46,-3905.78,-5303.25
