GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
675,1020.8,2463.75,3042.93,287.85,163.61,-140.42,-2183.61,-18399.67,900.48,10929.01,-3778.88,131.45,-1915.27,-3647.43,-5562.7
677,1057.12,2536.78,3067.44,302.01,160.28,-164.4,-2149.93,-18566.92,944.32,11061.85,-3679.4,131.01,-1751.44,-3548.39,-5299.83
679,1094.81,2502.29,3027.39,307.13,164.53,-155.99,-2107.0,-18563.4,893.11,11003.43,-3692.43,135.42,-1833.7,-3557.01,-5390.71
681,1070.4,2537.42,3070.6,298.81,166.52,-133.0,-2152.29,-18603.75,920.77,11031.16,-3634.47,131.49,-1793.37,-3502.98,-5296.34
683,1091.61,2510.63,3062.3,318.92,157.72,-145.23,-2170.72,-18520.8,915.73,10921.51,-3679.72,128.15,-1858.33,-3551.57,-5409.9
685,1076.95,2476.92,3020.08,297.53,169.67,-135.66,-2151.39,-18578.15,945.09,11031.71,-3697.28,130.89,-1847.24,-3566.39,-5413.63
687,1084.09,2431.71,2990.44,295.64,165.26,-129.1,-2175.61,-18511.3,899.46,11017.53,-3713.86,131.21,-1931.87,-3582.65,-5514.52
689,1090.92,2465.88,3017.05,308.15,170.91,-138.9,-2143.96,-18445.96,931.55,11080.46,-3823.69,130.01,-1663.9,-3693.69,-5357.58
691,1021.48,2481.27,3048.12,307.89,151.45,-141.4,-2161.63,-18584.99,912.02,11037.2,-3673.07,129.31,-1928.58,-3543.76,-5472.35
693,1144.06,2471.86,2957.18,307.03,153.58,-124.62,-2153.3,-18557.5,910.85,11034.84,-3723.84,132.04,-1856.0,-3591.79,-5447.8
695,1082.73,2496.82,3018.09,300.1,167.34,-134.46,-2197.21,-18452.81,911.81,11025.04,-3740.29,132.31,-1782.55,-3607.98,-5390.53
697,1082.86,2488.27,3030.57,301.69,162.34,-128.26,-2173.69,-18527.88,941.61,10981.1,-3727.37,130.75,-1841.39,-3596.62,-5438.01
699,1074.18,2371.66,2980.13,276.15,162.14,-116.95,-2159.32,-18528.85,905.07,11098.76,-3791.32,132.57,-1937.02,-3658.75,-5595.77
701,1096.19,2479.43,3049.28,310.38,160.33,-131.21,-2168.19,-18313.53,930.53,11003.86,-3898.48,132.67,-1582.92,-3765.8,-5348.72
703,1092.82,2522.72,2997.02,309.31,157.79,-115.76,-2131.01,-18442.18,941.75,10996.84,-3790.29,134.16,-1670.69,-3656.13,-5326.82
705,1081.32,2599.08,2997.6,302.72,148.28,-117.42,-2184.6,-18423.42,915.83,10987.77,-3805.07,130.41,-1692.86,-3674.66,-5367.52
707,1037.65,2435.51,3007.26,305.35,152.2,-127.38,-2141.2,-18696.31,918.83,11102.54,-3631.99,130.29,-2005.56,-3501.7,-5507.26
709,1061.99,2517.72,2979.4,312.12,164.86,-151.02,-2153.22,-18376.53,932.41,10954.07,-3832.21,132.99,-1758.2,-3699.22,-5457.42
711,1121.73,2450.13,3012.47,289.41,147.35,-133.88,-2183.78,-18390.99,900.34,10989.22,-3777.49,134.06,-1797.99,-3643.43,-5441.42
