GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
509,1036.19,2459.69,3063.35,299.13,147.14,-122.14,-2220.03,-18341.77,956.73,11054.77,-3927.46,129.01,-1666.93,-3798.45,-5465.37
511,1051.03,2550.68,3078.63,306.99,183.13,-134.63,-2201.81,-18194.78,941.37,10931.88,-4013.89,131.46,-1487.5,-3882.43,-5369.93
513,1064.48,2533.05,3049.63,301.24,165.61,-118.14,-2212.85,-18118.56,923.02,10903.36,-4008.85,130.73,-1509.16,-3878.11,-5387.28
515,1004.85,2528.78,3047.71,309.23,151.64,-120.23,-2210.57,-18289.66,910.35,11040.61,-3936.01,131.1,-1627.28,-3804.91,-5432.19
517,1091.59,2535.28,3060.33,313.67,140.78,-128.4,-2198.42,-18217.76,933.1,11013.19,-4026.6,130.5,-1456.66,-3896.1,-5352.76
519,1033.95,2533.78,3061.58,322.07,159.42,-145.86,-2205.52,-18236.26,954.56,10933.07,-3967.19,130.73,-1589.21,-3836.46,-5425.67
521,1049.44,2532.85,3066.3,304.1,158.85,-114.05,-2205.26,-18025.28,926.8,10962.65,-4135.85,134.29,-1343.6,-4001.56,-5345.16
523,1079.07,2571.53,3048.19,312.94,157.66,-137.93,-2262.36,-17947.54,922.49,10853.17,-4116.36,130.25,-1402.77,-3986.12,-5388.89
525,1062.88,2514.7,3044.9,308.94,151.18,-119.06,-2240.09,-18168.86,951.22,11100.7,-4101.64,132.21,-1393.48,-3969.43,-5362.91
527,1065.24,2524.67,3058.5,306.69,152.59,-116.66,-2216.52,-18099.08,939.37,10935.71,-4066.33,128.24,-1449.49,-3938.09,-5387.58
529,1053.57,2549.63,3055.54,303.31,161.68,-121.74,-2198.66,-18251.74,929.9,10973.57,-3949.74,126.84,-1544.95,-3822.9,-5367.85
531,1062.57,2479.41,3048.28,293.83,150.52,-147.97,-2213.59,-18052.61,947.76,10935.89,-4074.88,130.64,-1495.91,-3944.24,-5440.15
533,1034.03,2575.64,3040.04,305.59,164.35,-102.91,-2235.77,-17991.93,910.89,10953.92,-4162.09,128.51,-1346.15,-4033.58,-5379.72
535,1122.93,2486.08,3048.6,305.12,152.79,-145.23,-2214.63,-18049.05,920.68,10948.27,-4101.12,130.99,-1424.45,-3970.14,-5394.59
537,1084.66,2587.78,3074.56,324.16,140.96,-108.21,-2215.03,-17993.99,934.88,10887.64,-4094.38,129.06,-1282.58,-3965.31,-5247.9
539,1048.29,2497.56,3050.58,309.84,154.38,-111.04,-2234.61,-17939.42,941.57,10934.75,-4185.19,132.49,-1348.12,-4052.7,-5400.82
541,1060.07,2540.57,3043.93,302.66,157.6,-112.37,-2265.31,-18103.25,921.95,10969.78,-4098.29,127.21,-1484.37,-3971.08,-5455.45
543,1083.91,2533.14,3024.39,315.98,153.77,-111.61,-2214.91,-18096.56,952.69,10990.33,-4087.55,127.75,-1368.87,-3959.8,-5328.67
545,1102.36,2541.25,3050.46,309.41,148.61,-117.3,-2255.96,-18093.73,938.46,10906.49,-4067.99,126.37,-1469.94,-3941.63,-5411.57
547,1076.89,2467.26,3030.53,308.6,156.69,-122.57,-2210.22,-18080.0,966.32,11053.32,-4106.73,127.02,-1353.18,-3979.71,-5332.89
549,1046.57,2522.31,3085.4,312.06,162.56,-122.4,-2234.32,-18006.65,933.06,10952.19,-4119.59,127.84,-1349.22,-3991.75,-5340.97
551,1101.5,2480.27,3061.21,294.62,176.53,-127.3,-2262.87,-17876.02,920.43,10934.45,-4239.69,130.02,-1297.17,-4109.66,-5406.84
553,1054.35,2598.84,3058.59,289.97,177.39,-129.99,-2192.08,-17957.0,939.96,11005.93,-4235.93,129.59,-1154.04,-4106.35,-5260.38
555,1033.41,2482.24,3043.93,305.5,163.98,-148.06,-2248.67,-17926.06,923.97,10969.18,-4195.94,129.46,-1400.58,-4066.49,-5467.07
557,1036.77,2528.01,3029.59,295.05,165.34,-135.54,-2225.69,-18012.36,930.44,10926.26,-4110.23,129.62,-1462.12,-3980.61,-5442.73
