GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
295,1092.88,2494.67,3038.15,298.56,171.55,-140.79,-2236.8,-18219.78,927.68,11041.16,-4005.59,133.83,-1532.72,-3871.76,-5404.48
297,1054.01,2497.19,3034.57,325.59,160.3,-155.37,-2248.4,-18195.89,930.63,11035.81,-3943.16,130.35,-1561.56,-3812.82,-5374.38
299,1052.25,2497.72,3066.52,304.63,149.56,-131.95,-2230.26,-18064.02,895.7,10993.7,-4087.47,131.31,-1466.16,-3956.16,-5422.33
301,1059.11,2495.86,3092.21,310.32,164.72,-153.23,-2229.06,-18068.52,923.26,11011.98,-4087.49,132.75,-1393.34,-3954.74,-5348.08
303,1025.41,2545.3,3030.04,317.22,170.69,-149.16,-2232.16,-18058.86,916.89,11044.1,-4091.5,135.02,-1390.55,-3956.47,-5347.02
305,1062.7,2518.1,3038.39,324.65,155.45,-152.77,-2236.16,-18097.12,929.0,11045.94,-4074.64,132.71,-1411.83,-3941.92,-5353.75
307,1037.44,2553.82,3043.48,305.56,154.3,-115.51,-2211.44,-18191.47,919.07,11005.11,-4014.52,135.04,-1499.63,-3879.49,-5379.12
309,1048.3,2507.58,3035.09,313.76,168.17,-119.02,-2229.98,-18338.22,927.95,11132.82,-3964.01,130.55,-1553.55,-3833.47,-5387.02
311,1046.62,2581.65,3052.73,326.14,161.22,-126.36,-2208.24,-18338.55,921.83,11083.93,-3950.85,132.29,-1499.04,-3818.57,-5317.61
313,1084.53,2536.23,3056.75,312.86,164.02,-149.06,-2207.68,-18355.89,903.97,11048.85,-3862.17,132.12,-1605.42,-3730.05,-5335.47
315,1056.8,2566.19,3092.48,312.05,165.67,-132.89,-2195.19,-18483.44,920.13,11084.99,-3801.18,131.21,-1613.22,-3669.97,-5283.19
317,1043.34,2548.6,3081.43,313.61,147.06,-139.66,-2229.28,-18281.17,898.37,11029.33,-3902.04,129.84,-1588.39,-3772.2,-5360.59
319,1040.18,2494.57,3041.13,312.08,147.98,-131.5,-2242.96,-18484.3,917.45,11129.58,-3788.27,127.93,-1775.8,-3660.34,-5436.14
321,1001.87,2510.62,3062.97,319.1,147.81,-131.82,-2205.85,-18497.01,941.38,11137.02,-3793.99,129.39,-1713.9,-3664.61,-5378.5
323,1087.63,2560.15,3070.79,314.06,162.21,-158.54,-2193.44,-18458.3,906.06,11012.67,-3763.26,131.81,-1696.69,-3631.45,-5328.14
325,1013.8,2505.97,3048.42,301.58,175.59,-127.85,-2222.74,-18173.77,918.77,10989.76,-3999.15,133.35,-1570.48,-3865.8,-5436.29
327,1011.78,2519.25,3039.73,311.04,175.64,-132.74,-2215.69,-18312.34,928.6,11071.15,-3919.45,131.86,-1603.58,-3787.59,-5391.17
329,1100.8,2500.48,3043.96,314.81,153.11,-112.02,-2219.29,-18278.05,877.22,10941.22,-3879.42,129.95,-1677.76,-3749.47,-5427.24
331,1055.61,2456.7,3100.76,307.39,161.81,-140.88,-2207.54,-18364.54,917.43,11013.79,-3837.54,128.02,-1699.46,-3709.52,-5408.98
333,1056.25,2515.42,3058.01,305.75,177.41,-117.73,-2225.04,-18391.35,894.06,11027.8,-3805.62,128.69,-1699.43,-3676.93,-5376.36
335,1022.62,2487.39,3043.61,302.23,176.17,-145.96,-2279.44,-18297.34,895.34,11030.33,-3840.9,129.09,-1765.04,-3711.81,-5476.85
337,1055.18,2547.79,3059.24,307.05,166.54,-114.74,-2215.9,-18334.47,911.69,11078.53,-3893.62,129.28,-1539.09,-3764.34,-5303.43
339,1054.59,2582.99,3017.42,311.89,165.57,-134.12,-2283.28,-18332.08,915.49,11121.12,-3867.31,128.82,-1580.42,-3738.49,-5318.91
341,1046.94,2503.47,3080.27,320.82,148.0,-157.64,-2225.64,-18159.52,908.91,11061.12,-4053.64,129.9,-1473.27,-3923.74,-5397.01
